361	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
362	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
363	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
364	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
365	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
366	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
367	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
368	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
369	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
370	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
371	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	3
372	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
373	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
374	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
375	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
376	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
377	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
378	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
379	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
380	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
381	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
382	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
383	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
384	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
385	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
386	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
387	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	3
388	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
389	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
390	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
391	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
392	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
393	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
394	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
395	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	3
396	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
397	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
398	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
399	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
400	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
401	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	3
402	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
403	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
404	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
405	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
406	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
407	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
408	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
409	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
410	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
411	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
412	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
413	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
414	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
415	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
416	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
417	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
418	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
419	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
420	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
421	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
422	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
423	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
424	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
425	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
426	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
427	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
428	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
429	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
430	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
431	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
432	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
433	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
434	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
435	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	1
436	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
437	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
438	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
439	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
440	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
441	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
442	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
443	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
444	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	1
445	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
446	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
447	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
448	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
449	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
450	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
451	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
452	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
453	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
454	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
455	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
456	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
457	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
458	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
459	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
460	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
461	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
462	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
463	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
464	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
465	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
466	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
467	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
468	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
469	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
470	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
471	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	1
472	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
473	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
474	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
475	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
476	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
477	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
478	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
479	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
480	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
481	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
482	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
483	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
484	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
485	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
486	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
487	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	1
488	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
489	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
490	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
491	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
492	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
493	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
494	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
495	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
496	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
497	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
498	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
499	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
500	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
501	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
502	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
503	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
504	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
505	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
506	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
507	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
508	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
509	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	1
510	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
511	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	1
512	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
513	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
514	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
515	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
516	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
517	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
518	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
519	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
520	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	1
521	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
522	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
523	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
524	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
525	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
526	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
527	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
528	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
529	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
530	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
531	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
532	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
533	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
534	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
535	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
536	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
537	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
538	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
539	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
540	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
541	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
542	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
543	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
544	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
545	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
546	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
547	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
548	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	1
549	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
550	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
551	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
552	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
553	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
554	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
555	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
556	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
557	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
558	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
559	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
560	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	1
561	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
562	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
563	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
564	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
565	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
566	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
567	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
568	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
569	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
570	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
571	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
572	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
573	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
574	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
575	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
576	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
577	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
578	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
579	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
580	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
581	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
582	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
583	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
584	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
585	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
586	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
587	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
588	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
589	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
590	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
591	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
592	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	1
593	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
594	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
595	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
596	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
597	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
598	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
599	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
600	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
601	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
602	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	2
603	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
604	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
605	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
606	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
607	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
608	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
609	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
610	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
611	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
612	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
613	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
614	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
615	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
616	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
617	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
618	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
619	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	3
620	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	1
621	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
622	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
623	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
624	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
625	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
626	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
627	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
628	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
629	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
630	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
631	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
632	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
633	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
634	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
635	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
636	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
637	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
638	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
639	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
640	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
641	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
642	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
643	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
644	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
645	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
646	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
647	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	1
648	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
649	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
650	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
651	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
652	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
653	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
654	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
655	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
656	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
657	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
658	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	2
659	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
660	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
661	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
662	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
663	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
664	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
665	$6.00	7	$42.00	$5.00	$37.00	0.15	$5.55	$42.55	3
666	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
667	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
668	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
669	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
670	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
671	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	3
672	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
673	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
674	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
675	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
676	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
677	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
678	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
679	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
680	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
681	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
682	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
683	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	3
684	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
685	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	2
686	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
687	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	1
688	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
689	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
690	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
691	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
692	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
693	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	2
694	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
695	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
696	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	1
697	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
698	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	1
699	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
700	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	1
701	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
702	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	3
703	$6.00	9	$54.00	$5.00	$49.00	0.15	$7.35	$56.35	2
704	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
705	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	2
706	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	3
707	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	1
708	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
709	$6.00	3	$18.00	\N	$18.00	0.15	$2.70	$20.70	3
710	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	3
711	$6.00	8	$48.00	$5.00	$43.00	0.15	$6.45	$49.45	2
712	$6.00	6	$36.00	$5.00	$31.00	0.15	$4.65	$35.65	3
713	$6.00	1	$6.00	\N	$6.00	0.15	$0.90	$6.90	1
714	$6.00	4	$24.00	\N	$24.00	0.15	$3.60	$27.60	2
715	$6.00	2	$12.00	\N	$12.00	0.15	$1.80	$13.80	2
716	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	1
717	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
718	$6.00	5	$30.00	$5.00	$25.00	0.15	$3.75	$28.75	3
